确诊时间,省份,累计确诊,卫健委累计确诊,是否一致,累计出院,卫健委累计出院,是否一致,累计死亡,卫健委累计死亡,是否一致
1月10日,广东,0,0,是,是,0,0,是
1月11日,广东,0,0,是,是,0,0,是
1月12日,广东,0,0,是,是,0,0,是
1月13日,广东,0,0,是,是,0,0,是
1月14日,广东,0,0,是,是,0,0,是
1月15日,广东,0,0,是,是,0,0,是
1月16日,广东,0,0,是,是,0,0,是
1月17日,广东,0,0,是,是,0,0,是
1月18日,广东,0,0,是,是,0,0,是
1月19日,广东,1,0,否,是,0,0,是
1月20日,广东,13,0,否,是,0,0,是
1月21日,广东,12,0,否,是,0,0,是
1月22日,广东,6,0,否,是,0,0,是
1月23日,广东,21,0,否,否,0,0,是
1月24日,广东,25,0,否,是,0,0,是
1月25日,广东,20,0,否,是,0,0,是
1月26日,广东,48,0,否,是,0,0,是
1月27日,广东,42,0,否,否,0,0,是
1月28日,广东,53,0,否,否,0,0,是
1月29日,广东,70,0,否,否,0,0,是
1月30日,广东,82,0,否,否,0,0,是
1月31日,广东,127,0,否,否,0,0,是
2月1日,广东,84,0,否,否,0,0,是
2月2日,广东,79,0,否,否,0,0,是
2月3日,广东,114,0,否,否,0,0,是
2月4日,广东,73,0,否,否,0,0,是
2月5日,广东,74,0,否,否,0,0,是
2月6日,广东,74,0,否,否,1,0,否
2月7日,广东,57,0,否,否,1,0,否
2月8日,广东,45,0,否,否,0,0,是
1月10日,广西,0,0,是,是,0,0,是
1月11日,广西,0,0,是,是,0,0,是
1月12日,广西,0,0,是,是,0,0,是
1月13日,广西,0,0,是,是,0,0,是
1月14日,广西,0,0,是,是,0,0,是
1月15日,广西,0,0,是,是,0,0,是
1月16日,广西,0,0,是,是,0,0,是
1月17日,广西,0,0,是,是,0,0,是
1月18日,广西,0,0,是,是,0,0,是
1月19日,广西,0,0,是,是,0,0,是
1月20日,广西,0,0,是,是,0,0,是
1月21日,广西,0,0,是,是,0,0,是
1月22日,广西,5,0,否,是,0,0,是
1月23日,广西,8,0,否,是,0,0,是
1月24日,广西,10,0,否,是,0,0,是
1月25日,广西,10,0,否,是,0,0,是
1月26日,广西,13,0,否,是,0,0,是
1月27日,广西,5,0,否,是,0,0,是
1月28日,广西,7,0,否,否,0,0,是
1月29日,广西,20,0,否,是,0,0,是
1月30日,广西,9,0,否,是,0,0,是
1月31日,广西,13,0,否,是,0,0,是
2月1日,广西,11,0,否,是,0,0,是
2月2日,广西,16,0,否,是,0,0,是
2月3日,广西,12,0,否,否,0,0,是
2月4日,广西,11,0,否,否,0,0,是
2月5日,广西,18,0,否,否,0,0,是
2月6日,广西,4,0,否,是,0,0,是
2月7日,广西,11,0,否,是,0,0,是
2月8日,广西,12,6,否,否,1,6,否
1月10日,贵州,0,0,是,是,0,0,是
1月11日,贵州,0,0,是,是,0,0,是
1月12日,贵州,0,0,是,是,0,0,是
1月13日,贵州,0,0,是,是,0,0,是
1月14日,贵州,0,0,是,是,0,0,是
1月15日,贵州,0,0,是,是,0,0,是
1月16日,贵州,0,0,是,是,0,0,是
1月17日,贵州,0,0,是,是,0,0,是
1月18日,贵州,0,0,是,是,0,0,是
1月19日,贵州,0,0,是,是,0,0,是
1月20日,贵州,0,0,是,是,0,0,是
1月21日,贵州,0,0,是,是,0,0,是
1月22日,贵州,3,0,否,是,0,0,是
1月23日,贵州,0,0,是,是,0,0,是
